mes,hora,temp_exterior_c,temp_interior_c,temp_ac_c
Marzo,17:00,28,24,22
Marzo,17:15,27,23,23
Marzo,17:30,28,24,21
Marzo,17:45,33,25,22
Marzo,18:00,27,23,21
Marzo,18:15,27,23,22
Marzo,18:30,26,23,22
Marzo,18:45,27,23,22
Marzo,19:00,26,23,21
Marzo,19:15,26,24,22
Marzo,19:30,26,22,21
Marzo,19:45,25,23,21
Marzo,20:00,25,25,21
Marzo,07:00,21,23,22
Marzo,07:15,22,22,21
Marzo,07:30,22,23,22
Marzo,07:45,22,24,22
Marzo,08:00,23,24,22
Marzo,08:15,24,24,22
Marzo,08:30,23,24,22
Marzo,08:45,23,23,21
Marzo,09:00,25,24,21
Marzo,09:15,25,23,21
Marzo,09:30,25,23,22
Marzo,09:45,26,24,22
Marzo,10:00,26,24,23
Marzo,10:15,26,23,22
Marzo,10:30,25,23,22
Marzo,10:45,27,24,23
Marzo,11:00,28,25,22
Marzo,11:15,27,23,22
Marzo,11:30,27,24,21
Marzo,11:45,28,23,21
Marzo,12:00,28,24,21
Marzo,12:15,28,23,20
Marzo,12:30,28,23,21
Marzo,12:45,29,23,21
Marzo,13:00,29,22,21
Marzo,13:15,29,24,22
Marzo,13:30,29,23,22
Marzo,13:45,28,24,22
Marzo,14:00,29,25,22
Marzo,14:15,29,25,22
Marzo,14:30,30,25,22
Marzo,14:45,29,23,20
Marzo,15:00,29,25,21
Marzo,15:15,30,22,20
Marzo,15:30,30,25,22
Marzo,15:45,29,24,23
Marzo,16:00,29,23,20
Marzo,16:15,29,23,22
Marzo,16:30,28,24,21
Marzo,16:45,28,23,21
Marzo,17:00,29,24,20
Marzo,17:15,28,24,23
Marzo,17:30,29,24,21
Marzo,17:45,29,25,22
Marzo,18:00,28,25,21
Marzo,18:15,28,24,22
Marzo,18:30,27,25,22
Marzo,18:45,28,24,22
Marzo,19:00,27,24,22
Marzo,19:15,26,23,22
Marzo,19:30,27,25,23
Marzo,19:45,26,25,22
Marzo,20:00,27,23,21
Marzo,07:00,20,22,21
Marzo,07:15,21,23,22
Marzo,07:30,21,22,22
Marzo,07:45,22,23,21
Marzo,08:00,22,22,20
Marzo,08:15,23,23,20
Marzo,08:30,23,24,23
Marzo,08:45,24,23,22
Marzo,09:00,24,24,21
Marzo,09:15,25,24,22
Marzo,09:30,25,22,20
Marzo,09:45,25,22,21
Marzo,10:00,25,25,22
Marzo,10:15,26,23,22
Marzo,10:30,26,24,20
Marzo,10:45,27,25,22
Marzo,11:00,27,23,21
Marzo,11:15,27,22,20
Marzo,11:30,28,23,21
Marzo,11:45,28,23,21
Marzo,12:00,28,25,21
Marzo,12:15,28,23,22
Marzo,12:30,28,24,21
Marzo,12:45,29,25,22
Marzo,13:00,29,24,22
Marzo,13:15,30,23,19
Marzo,13:30,30,24,21
Marzo,13:45,29,24,21
Marzo,14:00,31,24,21
Marzo,14:15,30,24,21
Marzo,14:30,30,24,22
Marzo,14:45,30,25,22
Marzo,15:00,31,24,21
Marzo,15:15,30,24,22
Marzo,15:30,30,25,22
Marzo,15:45,30,25,22
Marzo,16:00,30,25,21
Marzo,16:15,29,25,23
Marzo,16:30,29,25,21
Marzo,16:45,29,24,21
Marzo,17:00,29,25,22
Marzo,17:15,28,24,22
Marzo,17:30,29,24,22
Marzo,17:45,28,25,22
Marzo,18:00,28,22,21
Marzo,18:15,28,23,21
Marzo,18:30,28,25,22
Marzo,18:45,28,23,21
Marzo,19:00,27,24,22
Marzo,19:15,27,25,21
Marzo,19:30,27,23,21
Marzo,19:45,27,22,20
Marzo,20:00,26,23,22
Marzo,07:00,20,22,20
Marzo,07:15,20,22,21
Marzo,07:30,20,23,22
Marzo,07:45,21,21,20
Marzo,08:00,22,23,21
Marzo,08:15,21,23,21
Marzo,08:30,22,23,21
Marzo,08:45,23,21,21
Marzo,09:00,23,25,22
Marzo,09:15,25,23,22
Marzo,09:30,25,24,23
Marzo,09:45,24,24,22
Marzo,10:00,25,24,22
Marzo,10:15,26,24,22
Marzo,10:30,26,23,21
Marzo,10:45,27,23,21
Marzo,11:00,27,24,22
Marzo,11:15,28,24,21
Marzo,11:30,28,23,22
Marzo,11:45,28,22,20
Marzo,12:00,29,23,21
Marzo,12:15,29,24,21
Marzo,12:30,29,25,22
Marzo,12:45,30,24,21
Marzo,13:00,29,25,23
Marzo,13:15,29,23,21
Marzo,13:30,30,24,22
Marzo,13:45,30,23,21
Marzo,14:00,30,25,22
Marzo,14:15,31,25,23
Marzo,14:30,31,23,20
Marzo,14:45,31,24,21
Marzo,15:00,30,24,21
Marzo,15:15,31,24,21
Marzo,15:30,30,24,21
Marzo,15:45,30,24,21
Marzo,16:00,31,25,21
Marzo,16:15,30,23,21
Marzo,16:30,30,25,21
Marzo,16:45,29,23,21
Marzo,17:00,29,25,21
Marzo,17:15,29,24,22
Marzo,17:30,28,25,22
Marzo,17:45,28,24,21
Marzo,18:00,28,23,21
Marzo,18:15,27,23,21
Marzo,18:30,28,24,22
Marzo,18:45,26,24,21
Marzo,19:00,27,26,23
Marzo,19:15,27,22,20
Marzo,19:30,26,22,21
Marzo,19:45,26,24,22
Marzo,20:00,25,24,21
Marzo,07:00,23,22,20
Marzo,07:15,23,24,22
Marzo,07:30,23,24,21
Marzo,07:45,22,23,21
Marzo,08:00,24,22,21
Marzo,08:15,24,25,23
Marzo,08:30,24,24,21
Marzo,08:45,25,24,22
Marzo,09:00,25,24,21
Marzo,09:15,25,24,23
Marzo,09:30,25,23,23
Marzo,09:45,25,25,23
Marzo,10:00,25,24,20
Marzo,10:15,25,23,22
Marzo,10:30,26,23,21
Marzo,10:45,27,22,21
Marzo,11:00,27,24,22
Marzo,11:15,26,23,21
Marzo,11:30,27,23,21
Marzo,11:45,27,24,21
Marzo,12:00,27,23,22
Marzo,12:15,28,25,22
Marzo,12:30,28,24,21
Marzo,12:45,28,25,23
Marzo,13:00,28,24,23
Marzo,13:15,29,24,22
Marzo,13:30,29,23,22
Marzo,13:45,29,24,22
Marzo,14:00,29,24,21
Marzo,14:15,28,24,22
Marzo,14:30,29,24,22
Marzo,14:45,30,24,22
Marzo,15:00,29,24,22
Marzo,15:15,29,24,22
Marzo,15:30,29,25,22
Marzo,15:45,29,24,22
Marzo,16:00,28,24,21
Marzo,16:15,29,24,21
Marzo,16:30,28,23,22
Marzo,16:45,28,23,20
Marzo,17:00,28,24,22
Marzo,17:15,27,23,21
Marzo,17:30,28,24,21
Marzo,17:45,28,25,23
Marzo,18:00,28,23,20
Marzo,18:15,27,23,21
Marzo,18:30,27,23,21
Marzo,18:45,27,24,22
Marzo,19:00,27,24,22
Marzo,19:15,27,22,21
Marzo,19:30,27,23,20
Marzo,19:45,27,23,21
Marzo,20:00,26,24,22
Marzo,07:00,20,23,22
Marzo,07:15,20,22,21
Marzo,07:30,20,23,21
Marzo,07:45,21,23,23
Marzo,08:00,21,23,21
Marzo,08:15,22,23,21
Marzo,08:30,22,23,22
Marzo,08:45,23,22,21
Marzo,09:00,24,25,23
Marzo,09:15,23,24,23
Marzo,09:30,24,24,22
Marzo,09:45,25,23,21
Marzo,10:00,25,22,22
Marzo,10:15,25,24,21
Marzo,10:30,26,23,21
Marzo,10:45,26,23,21
Marzo,11:00,26,24,21
Marzo,11:15,27,24,22
Marzo,11:30,27,23,21
Marzo,11:45,27,25,22
Marzo,12:00,28,23,21
Marzo,12:15,28,25,22
Marzo,12:30,28,24,22
Marzo,12:45,30,24,22
Marzo,13:00,29,23,21
Marzo,13:15,30,25,22
Marzo,13:30,30,23,21
Marzo,13:45,30,25,22
Marzo,14:00,30,24,21
Marzo,14:15,30,25,22
Marzo,14:30,30,24,22
Marzo,14:45,31,25,21
Marzo,15:00,30,24,21
Marzo,15:15,30,24,22
Marzo,15:30,31,23,21
Marzo,15:45,30,23,21
Marzo,16:00,30,24,22
Marzo,16:15,29,23,20
Marzo,16:30,29,25,21
Marzo,16:45,29,25,23
Marzo,17:00,29,24,22
Marzo,17:15,29,24,21
Marzo,17:30,28,23,21
Marzo,17:45,28,23,21
Marzo,18:00,28,24,22
Marzo,18:15,28,24,22
Marzo,18:30,28,24,23
Marzo,18:45,28,23,21
Marzo,19:00,27,24,21
Marzo,19:15,27,22,20
Marzo,19:30,26,24,22
Marzo,19:45,27,23,21
Marzo,20:00,26,23,21
Marzo,07:00,22,21,21
Marzo,07:15,22,23,21
Marzo,07:30,23,22,21
Marzo,07:45,23,23,21
Marzo,08:00,23,22,20
Marzo,08:15,24,23,22
Marzo,08:30,24,23,19
Marzo,08:45,25,23,21
Marzo,09:00,25,23,21
Marzo,09:15,25,24,21
Marzo,09:30,25,22,21
Marzo,09:45,25,24,23
Marzo,10:00,26,23,23
Marzo,10:15,26,23,22
Marzo,10:30,28,24,22
Marzo,10:45,27,24,23
Marzo,11:00,28,25,23
Marzo,11:15,28,22,22
Marzo,11:30,28,24,23
Marzo,11:45,28,23,21
Marzo,12:00,29,24,21
Marzo,12:15,28,25,21
Marzo,12:30,28,24,22
Marzo,12:45,29,25,21
Marzo,13:00,30,22,20
Marzo,13:15,28,25,22
Marzo,13:30,30,24,22
Marzo,13:45,30,24,21
Marzo,14:00,30,25,22
Marzo,14:15,30,24,21
Marzo,14:30,30,25,22
Marzo,14:45,30,23,21
Marzo,15:00,30,24,22
Marzo,15:15,30,24,21
Marzo,15:30,30,28,22
Marzo,15:45,30,23,20
Marzo,16:00,30,23,21
Marzo,16:15,29,24,23
Marzo,16:30,29,25,22
Marzo,16:45,29,24,22
Marzo,17:00,29,22,20
Marzo,17:15,29,25,22
Marzo,17:30,29,23,21
Marzo,17:45,29,24,22
Marzo,18:00,27,24,22
Marzo,18:15,28,23,20
Marzo,18:30,27,24,22
Marzo,18:45,28,24,22
Marzo,19:00,28,23,20
Marzo,19:15,28,24,21
Marzo,19:30,28,24,22
Marzo,19:45,27,23,22
Marzo,20:00,26,24,21
Marzo,07:00,20,22,21
Marzo,07:15,21,23,21
Marzo,07:30,22,22,21
Marzo,07:45,22,23,21
Marzo,08:00,22,23,22
Marzo,08:15,23,23,21
Marzo,08:30,23,23,21
Marzo,08:45,24,22,21
Marzo,09:00,24,23,22
Marzo,09:15,25,23,21
Marzo,09:30,25,23,22
Marzo,09:45,25,24,21
Marzo,10:00,25,23,21
Marzo,10:15,26,24,22
Marzo,10:30,28,24,22
Marzo,10:45,28,24,21
Marzo,11:00,28,23,22
Marzo,11:15,28,24,22
Marzo,11:30,28,25,22
Marzo,11:45,29,24,21
Marzo,12:00,30,23,21
Marzo,12:15,30,24,21
Marzo,12:30,30,24,21
Marzo,12:45,30,24,21
Marzo,13:00,31,25,22
Marzo,13:15,31,25,22
Marzo,13:30,31,25,22
Marzo,13:45,31,24,21
Marzo,14:00,31,25,22
Marzo,14:15,31,25,22
Marzo,14:30,32,24,20
Marzo,14:45,32,23,21
Marzo,15:00,32,24,21
Marzo,15:15,31,24,22
Marzo,15:30,31,25,22
Marzo,15:45,32,24,20
Marzo,16:00,32,25,21
Marzo,16:15,31,25,22
Marzo,16:30,30,23,20
Marzo,16:45,30,24,22
Marzo,17:00,29,25,21
Marzo,17:15,30,26,22
Marzo,17:30,29,24,21
Marzo,17:45,29,24,21
Marzo,18:00,29,25,22
Marzo,18:15,29,25,21
Marzo,18:30,29,24,21
Marzo,18:45,28,23,21
Marzo,19:00,28,24,21
Marzo,19:15,28,24,22
Marzo,19:30,28,24,22
Marzo,19:45,28,24,21
Marzo,20:00,27,23,22
Marzo,07:00,20,23,23
Marzo,07:15,20,24,22
Marzo,07:30,20,23,22
Marzo,07:45,20,23,21
Marzo,08:00,20,22,21
Marzo,08:15,21,23,22
Marzo,08:30,22,22,21
Marzo,08:45,22,24,23
Marzo,09:00,23,23,22
Marzo,09:15,22,23,21
Marzo,09:30,24,23,20
Marzo,09:45,24,23,22
Marzo,10:00,24,23,21
Marzo,10:15,24,24,22
Marzo,10:30,24,23,21
Marzo,10:45,24,23,21
Marzo,11:00,25,24,22
Marzo,11:15,26,23,22
Marzo,11:30,26,23,20
Marzo,11:45,27,24,21
Marzo,12:00,27,23,21
Marzo,12:15,27,24,22
Marzo,12:30,27,24,22
Marzo,12:45,27,22,21
Marzo,13:00,27,23,21
Marzo,13:15,28,23,22
Marzo,13:30,27,24,21
Marzo,13:45,28,24,21
Marzo,14:00,28,24,23
Marzo,14:15,29,24,20
Marzo,14:30,29,23,21
Marzo,14:45,28,24,21
Marzo,15:00,29,24,21
Marzo,15:15,28,23,21
Marzo,15:30,28,24,23
Marzo,15:45,29,24,22
Marzo,16:00,28,24,21
Marzo,16:15,28,23,21
Marzo,16:30,28,24,23
Marzo,16:45,28,25,22
Marzo,17:00,27,23,21
Marzo,17:15,27,24,21
Marzo,17:30,27,23,22
Marzo,17:45,26,23,22
Marzo,18:00,26,23,22
Marzo,18:15,25,25,22
Marzo,18:30,25,23,20
Marzo,18:45,26,24,23
Marzo,19:00,26,24,22
Marzo,19:15,25,24,21
Marzo,19:30,25,23,21
Marzo,19:45,25,24,22
Marzo,20:00,24,22,21
Marzo,07:00,20,23,22
Marzo,07:15,21,22,22
Marzo,07:30,21,23,22
Marzo,07:45,22,23,21
Marzo,08:00,22,23,23
Marzo,08:15,21,23,22
Marzo,08:30,22,23,22
Marzo,08:45,23,23,21
Marzo,09:00,23,23,21
Marzo,09:15,23,23,21
Marzo,09:30,25,23,23
Marzo,09:45,24,24,22
Marzo,10:00,25,23,20
Marzo,10:15,25,23,21
Marzo,10:30,25,23,22
Marzo,10:45,26,23,22
Marzo,11:00,25,24,22
Marzo,11:15,26,25,23
Marzo,11:30,27,23,21
Marzo,11:45,26,24,21
Marzo,12:00,26,22,20
Marzo,12:15,27,23,21
Marzo,12:30,27,23,21
Marzo,12:45,28,24,22
Marzo,13:00,27,22,21
Marzo,13:15,27,23,22
Marzo,13:30,27,26,22
Marzo,13:45,28,23,21
Marzo,14:00,27,23,21
Marzo,14:15,29,23,20
Marzo,14:30,29,24,21
Marzo,14:45,29,25,22
Marzo,15:00,28,23,21
Marzo,15:15,28,24,22
Marzo,15:30,29,22,20
Marzo,15:45,28,24,22
Marzo,16:00,28,24,22
Marzo,16:15,28,24,22
Marzo,16:30,27,23,20
Marzo,16:45,27,24,21
Marzo,17:00,27,23,21
Marzo,17:15,26,23,22
Marzo,17:30,26,24,21
Marzo,17:45,27,22,21
Marzo,18:00,27,23,22
Marzo,18:15,27,24,22
Marzo,18:30,26,23,21
Marzo,18:45,26,23,22
Marzo,19:00,26,23,22
Marzo,19:15,26,23,21
Marzo,19:30,26,23,21
Marzo,19:45,25,23,23
Marzo,20:00,25,24,22
Marzo,07:00,20,23,22
Marzo,07:15,20,23,22
Marzo,07:30,21,23,21
Marzo,07:45,22,22,21
Marzo,08:00,22,23,22
Marzo,08:15,22,23,22
Marzo,08:30,22,23,22
Marzo,08:45,23,24,22
Marzo,09:00,24,23,22
Marzo,09:15,24,23,21
Marzo,09:30,25,23,22
Marzo,09:45,25,24,22
Marzo,10:00,25,23,22
Marzo,10:15,26,24,22
Marzo,10:30,26,23,21
Marzo,10:45,27,24,21
Marzo,11:00,27,23,22
Marzo,11:15,28,23,20
Marzo,11:30,27,24,21
Marzo,11:45,27,25,23
Marzo,12:00,28,24,21
Marzo,12:15,28,25,22
Marzo,12:30,29,24,22
Marzo,12:45,30,24,22
Marzo,13:00,29,24,22
Marzo,13:15,30,25,22
Marzo,13:30,30,25,23
Marzo,13:45,30,24,21
Marzo,14:00,29,23,21
Marzo,14:15,30,23,21
Marzo,14:30,31,25,22
Marzo,14:45,30,26,22
Marzo,15:00,30,24,21
Marzo,15:15,30,23,21
Marzo,15:30,30,24,21
Marzo,15:45,29,23,22
Marzo,16:00,30,24,21
Marzo,16:15,28,22,21
Marzo,16:30,29,24,20
Marzo,16:45,29,24,22
Marzo,17:00,28,25,23
Marzo,17:15,29,24,22
Marzo,17:30,28,23,21
Marzo,17:45,28,22,21
Marzo,18:00,28,23,21
Marzo,18:15,27,23,22
Marzo,18:30,28,25,22
Marzo,18:45,28,23,20
Marzo,19:00,28,24,22
Marzo,19:15,27,24,22
Marzo,19:30,26,24,22
Marzo,19:45,26,24,22
Marzo,20:00,27,24,21
Marzo,07:00,20,24,23
Marzo,07:15,20,23,22
Marzo,07:30,20,23,22
Marzo,07:45,22,22,21
Marzo,08:00,22,23,22
Marzo,08:15,22,22,21
Marzo,08:30,21,23,22
Marzo,08:45,23,23,22
Marzo,09:00,23,23,21
Marzo,09:15,24,23,21
Marzo,09:30,24,24,21
Marzo,09:45,25,24,23
Marzo,10:00,24,22,20
Marzo,10:15,25,22,21
Marzo,10:30,25,24,23
Marzo,10:45,26,23,22
Marzo,11:00,26,24,21
Marzo,11:15,26,24,22
Marzo,11:30,27,24,21
Marzo,11:45,27,23,22
Marzo,12:00,27,24,22
Marzo,12:15,27,24,21
Marzo,12:30,28,24,21
Marzo,12:45,28,23,21
Marzo,13:00,28,28,22
Marzo,13:15,28,24,20
Marzo,13:30,28,22,21
Marzo,13:45,29,25,22
Marzo,14:00,29,24,21
Marzo,14:15,28,24,22
Marzo,14:30,29,25,22
Marzo,14:45,29,24,21
Marzo,15:00,29,24,21
Marzo,15:15,29,24,22
Marzo,15:30,29,24,21
Marzo,15:45,29,24,21
Marzo,16:00,29,23,21
Marzo,16:15,28,25,21
Marzo,16:30,29,23,22
Marzo,16:45,28,23,21
Marzo,17:00,28,23,22
Marzo,17:15,27,24,20
Marzo,17:30,26,24,22
Marzo,17:45,27,23,22
Marzo,18:00,26,24,21
Marzo,18:15,26,17,22
Marzo,18:30,27,23,22
Marzo,18:45,26,23,22
Marzo,19:00,27,23,21
Marzo,19:15,26,24,21
Marzo,19:30,26,22,20
Marzo,19:45,26,23,22
Marzo,20:00,25,23,21
Marzo,07:00,20,22,21
Marzo,07:15,20,25,25
Marzo,07:30,21,24,23
Marzo,07:45,22,22,22
Marzo,08:00,22,23,23
Marzo,08:15,23,24,22
Marzo,08:30,10,22,20
Marzo,08:45,24,23,22
Marzo,09:00,24,23,22
Marzo,09:15,25,23,21
Marzo,09:30,25,23,22
Marzo,09:45,25,24,22
Marzo,10:00,27,24,22
Marzo,10:15,27,24,21
Marzo,10:30,27,24,21
Marzo,10:45,27,23,21
Marzo,11:00,28,23,22
Marzo,11:15,29,24,21
Marzo,11:30,28,23,21
Marzo,11:45,29,23,22
Marzo,12:00,29,24,21
Marzo,12:15,30,25,22
Marzo,12:30,29,24,21
Marzo,12:45,29,24,22
Marzo,13:00,30,24,22
Marzo,13:15,30,23,21
Marzo,13:30,30,25,22
Marzo,13:45,31,24,23
Marzo,14:00,31,24,22
Marzo,14:15,31,24,22
Marzo,14:30,32,23,21
Marzo,14:45,31,24,22
Marzo,15:00,31,25,23
Marzo,15:15,32,24,22
Marzo,15:30,31,25,22
Marzo,15:45,30,24,22
Marzo,16:00,31,24,22
Marzo,16:15,30,24,21
Marzo,16:30,30,25,22
Marzo,16:45,30,25,22
Marzo,17:00,30,25,22
Marzo,17:15,29,24,22
Marzo,17:30,29,24,22
Marzo,17:45,30,24,22
Marzo,18:00,29,23,21
Marzo,18:15,29,24,23
Marzo,18:30,29,23,21
Marzo,18:45,28,24,22
Marzo,19:00,28,23,21
Marzo,19:15,27,24,22
Marzo,19:30,27,24,22
Marzo,19:45,27,23,22
Marzo,20:00,26,23,20
Marzo,07:00,21,23,21
Marzo,07:15,22,23,22
Marzo,07:30,22,24,22
Marzo,07:45,23,24,21
Marzo,08:00,22,23,21
Marzo,08:15,23,23,22
Marzo,08:30,24,23,21
Marzo,08:45,24,23,21
Marzo,09:00,24,24,22
Marzo,09:15,24,22,21
Marzo,09:30,25,24,22
Marzo,09:45,25,24,23
Marzo,10:00,25,24,22
Marzo,10:15,26,25,23
Marzo,10:30,26,23,22
Marzo,10:45,27,24,22
Marzo,11:00,27,23,21
Marzo,11:15,27,23,20
Marzo,11:30,27,24,22
Marzo,11:45,28,25,22
Marzo,12:00,27,22,20
Marzo,12:15,27,24,21
Marzo,12:30,27,23,21
Marzo,12:45,28,25,22
Marzo,13:00,28,23,21
Marzo,13:15,28,25,22
Marzo,13:30,28,24,22
Marzo,13:45,28,23,22
Marzo,14:00,28,22,20
Marzo,14:15,29,23,21
Marzo,14:30,28,24,21
Marzo,14:45,28,25,22
Marzo,15:00,29,25,22
Marzo,15:15,29,24,21
Marzo,15:30,29,24,21
Marzo,15:45,28,24,21
Marzo,16:00,28,23,21
Marzo,16:15,29,24,23
Marzo,16:30,28,24,21
Marzo,16:45,29,24,21
Marzo,17:00,28,24,23
Marzo,17:15,27,23,21
Marzo,17:30,28,24,22
Marzo,17:45,28,25,22
Marzo,18:00,27,23,22
Marzo,18:15,27,23,21
Marzo,18:30,27,25,22
Marzo,18:45,28,24,20
Marzo,19:00,26,25,22
Marzo,19:15,27,24,21
Marzo,19:30,26,23,22
Marzo,19:45,26,23,20
Marzo,20:00,27,24,22
Marzo,07:00,21,23,22
Marzo,07:15,21,22,21
Marzo,07:30,22,23,21
Marzo,07:45,23,23,22
Marzo,08:00,23,23,21
Marzo,08:15,23,23,22
Marzo,08:30,23,22,21
Marzo,08:45,23,24,22
Marzo,09:00,23,23,22
Marzo,09:15,24,23,21
Marzo,09:30,25,24,20
Marzo,09:45,25,21,20
Marzo,10:00,26,24,22
Marzo,10:15,26,25,22
Marzo,10:30,26,23,22
Marzo,10:45,27,23,22
Marzo,11:00,27,23,22
Marzo,11:15,28,22,20
Marzo,11:30,28,23,22
Marzo,11:45,28,24,22
Marzo,12:00,28,24,22
Marzo,12:15,28,23,20
Marzo,12:30,29,23,21
Marzo,12:45,29,24,22
Marzo,13:00,29,23,20
Marzo,13:15,30,23,21
Marzo,13:30,30,24,22
Marzo,13:45,29,25,21
Marzo,14:00,29,23,21
Marzo,14:15,30,24,21
Marzo,14:30,30,24,21
Marzo,14:45,30,25,22
Marzo,15:00,30,23,22
Marzo,15:15,31,24,22
Marzo,15:30,30,25,22
Marzo,15:45,29,24,22
Marzo,16:00,30,25,21
Marzo,16:15,30,23,21
Marzo,16:30,29,24,22
Marzo,16:45,28,24,22
Marzo,17:00,29,23,20
Marzo,17:15,29,24,23
Marzo,17:30,28,24,21
Marzo,17:45,28,23,22
Marzo,18:00,28,24,21
Marzo,18:15,28,24,22
Marzo,18:30,28,25,22
Marzo,18:45,27,24,21
Marzo,19:00,27,24,23
Marzo,19:15,27,24,22
Marzo,19:30,27,23,21
Marzo,19:45,27,24,22
Marzo,20:00,26,25,21
Marzo,07:00,21,23,22
Marzo,07:15,21,22,21
Marzo,07:30,23,25,23
Marzo,07:45,22,23,21
Marzo,08:00,23,24,22
Marzo,08:15,23,23,22
Marzo,08:30,24,24,22
Marzo,08:45,24,23,21
Marzo,09:00,25,23,22
Marzo,09:15,25,23,23
Marzo,09:30,25,25,23
Marzo,09:45,25,22,20
Marzo,10:00,26,23,22
Marzo,10:15,26,24,23
Marzo,10:30,26,23,21
Marzo,10:45,27,24,22
Marzo,11:00,27,24,22
Marzo,11:15,28,25,22
Marzo,11:30,27,24,22
Marzo,11:45,29,23,20
Marzo,12:00,29,23,21
Marzo,12:15,28,23,22
Marzo,12:30,29,25,23
Marzo,12:45,30,23,21
Marzo,13:00,29,26,24
Marzo,13:15,29,24,22
Marzo,13:30,29,22,19
Marzo,13:45,30,24,23
Marzo,14:00,30,23,20
Marzo,14:15,30,23,20
Marzo,14:30,30,24,21
Marzo,14:45,31,23,21
Marzo,15:00,30,24,21
Marzo,15:15,30,25,21
Marzo,15:30,30,25,22
Marzo,15:45,30,25,21
Marzo,16:00,30,23,20
Marzo,16:15,30,24,22
Marzo,16:30,30,24,21
Marzo,16:45,30,23,21
Marzo,17:00,29,24,21
Marzo,17:15,29,25,22
Marzo,17:30,29,31,22
Marzo,17:45,28,24,21
Marzo,18:00,28,23,22
Marzo,18:15,27,24,22
Marzo,18:30,28,24,22
Marzo,18:45,28,23,21
Marzo,19:00,28,23,21
Marzo,19:15,27,23,21
Marzo,19:30,27,23,21
Marzo,19:45,28,23,21
Marzo,20:00,27,24,22
Marzo,07:00,20,23,22
Marzo,07:15,21,24,21
Marzo,07:30,21,23,22
Marzo,07:45,22,23,21
Marzo,08:00,21,23,21
Marzo,08:15,22,23,22
Marzo,08:30,22,23,21
Marzo,08:45,23,24,22
Marzo,09:00,23,20,21
Marzo,09:15,23,22,21
Marzo,09:30,24,23,21
Marzo,09:45,25,23,21
Marzo,10:00,25,23,22
Marzo,10:15,25,24,23
Marzo,10:30,26,24,22
Marzo,10:45,26,23,21
Marzo,11:00,26,23,22
Marzo,11:15,26,23,21
Marzo,11:30,26,23,21
Marzo,11:45,26,22,20
Marzo,12:00,27,24,22
Marzo,12:15,27,24,22
Marzo,12:30,28,24,22
Marzo,12:45,27,24,22
Marzo,13:00,28,24,22
Marzo,13:15,28,23,21
Marzo,13:30,28,24,21
Marzo,13:45,28,24,21
Marzo,14:00,29,25,22
Marzo,14:15,28,25,22
Marzo,14:30,28,23,22
Marzo,14:45,28,23,22
Marzo,15:00,28,24,21
Marzo,15:15,28,25,22
Marzo,15:30,29,23,22
Marzo,15:45,29,24,21
Marzo,16:00,28,22,21
Marzo,16:15,27,24,22
Marzo,16:30,28,24,22
Marzo,16:45,28,24,21
Marzo,17:00,28,24,22
Marzo,17:15,27,24,22
Marzo,17:30,27,23,21
Marzo,17:45,28,24,21
Marzo,18:00,26,22,22
Marzo,18:15,26,23,21
Marzo,18:30,27,23,21
Marzo,18:45,26,23,22
Marzo,19:00,25,23,22
Marzo,19:15,26,24,21
Marzo,19:30,26,24,22
Marzo,19:45,26,24,22
Marzo,20:00,25,23,22
Marzo,07:00,21,24,23
Marzo,07:15,20,23,21
Marzo,07:30,21,23,22
Marzo,07:45,22,24,22
Marzo,08:00,22,22,21
Marzo,08:15,22,23,22
Marzo,08:30,22,23,22
Marzo,08:45,23,24,23
Marzo,09:00,23,23,21
Marzo,09:15,24,23,22
Marzo,09:30,24,24,21
Marzo,09:45,25,25,23
Marzo,10:00,26,23,22
Marzo,10:15,25,23,22
Marzo,10:30,26,23,21
Marzo,10:45,26,23,22
Marzo,11:00,26,22,21
Marzo,11:15,27,23,22
Marzo,11:30,27,22,21
Marzo,11:45,27,24,22
Marzo,12:00,27,24,21
Marzo,12:15,27,23,22
Marzo,12:30,28,25,23
Marzo,12:45,28,25,22
Marzo,13:00,28,23,21
Marzo,13:15,28,24,22
Marzo,13:30,29,24,22
Marzo,13:45,28,24,22
Marzo,14:00,29,24,22
Marzo,14:15,29,24,22
Marzo,14:30,29,24,22
Marzo,14:45,29,23,21
Marzo,15:00,29,23,21
Marzo,15:15,29,24,22
Marzo,15:30,29,24,21
Marzo,15:45,29,24,21
Marzo,16:00,30,24,22
Marzo,16:15,29,24,21
Marzo,16:30,29,24,21
Marzo,16:45,28,24,22
Marzo,17:00,28,23,21
Marzo,17:15,28,23,22
Marzo,17:30,28,24,22
Marzo,17:45,28,23,22
Marzo,18:00,27,24,21
Marzo,18:15,27,21,20
Marzo,18:30,27,23,20
Marzo,18:45,27,24,22
Marzo,19:00,27,23,22
Marzo,19:15,27,23,21
Marzo,19:30,26,22,20
Marzo,19:45,26,23,21
Marzo,20:00,25,24,22
Marzo,07:00,20,22,22
Marzo,07:15,20,23,21
Marzo,07:30,20,24,22
Marzo,07:45,21,23,22
Marzo,08:00,22,24,23
Marzo,08:15,21,23,23
Marzo,08:30,22,23,22
Marzo,08:45,22,23,23
Marzo,09:00,23,23,21
Marzo,09:15,23,24,22
Marzo,09:30,24,22,21
Marzo,09:45,24,24,21
Marzo,10:00,24,23,22
Marzo,10:15,24,24,22
Marzo,10:30,25,22,21
Marzo,10:45,25,24,21
Marzo,11:00,26,22,21
